userId,movieId,tag,timestamp
19739,1232,dystopia,1586789555
19739,1232,eerie,1586789574
19739,1232,existentialism,1586789544
19739,1232,incomprehensible,1586789612
19739,1232,intelligent,1586789606
19739,1232,masterpiece,1586789603
19739,1232,meditative,1586789548
19739,1232,mysticism,1586789581
19739,1232,philosophical,1586789546
19739,1232,post-apocalyptic,1586789587
19739,1232,psychological,1586789556
19739,1232,ruins,1586789615
19739,1232,russian,1586789572
19739,1232,sci-fi,1586789568
19739,1232,slow,1586789558
19739,1232,smart science fiction,1586789619
19739,1232,surreal,1586789590
19739,1232,visually appealing,1586789570
19739,1805,Bill Murray,1586796494
19739,1805,Erotic Thriller,1586796493
19739,1809,A non-typical story leads to a fine ending,1586789192
19739,1809,art,1586789171
19739,1809,art house,1586789183
19739,1809,bittersweet,1586789169
19739,1809,BREAKUPS AND DIVORCES,1586789225
19739,1809,foreign,1586789185
19739,1809,guilt,1586789200
19739,1809,husband-wife relationship,1586789213
19739,1809,Japan,1586789167
19739,1809,loneliness,1586789237
19739,1809,melancholic,1586789178
19739,1809,poetic,1586789203
19739,1809,slow,1586789175
19739,1809,Takeshi Kitano,1586789164
19739,1809,understated,1586789188
19739,1809,visual,1586789234
19739,1968,1980s,1586795635
19739,1968,Brat Pack,1586795652
19739,1968,cliques,1586795650
19739,1968,coming of age,1586795640
19739,1968,cult film,1586795634
19739,1968,detention,1586795660
19739,1968,ensemble cast,1586795644
19739,1968,great music,1586795642
19739,1968,high school,1586795631
19739,1968,sentimental,1586795646
19739,1968,teen movie,1586795633
19739,1968,teenager,1586795658
19739,1968,unlikely friendships,1586795656
19739,2134,1980s,1586795734
19739,2134,80's classic,1586795736
19739,2134,nerds,1586795731
19739,2134,Robert Downey Jr.,1586795742
19739,2134,teen,1586795733
19739,2232,innovative,1586794086
19739,2232,low budget,1586794097
19739,2232,maze,1586794083
19739,2232,mindfuck,1586794059
19739,2232,one location movie,1586794101
19739,2232,original,1586794065
19739,2232,paranoia,1586794095
19739,2232,plot point:solving riddles/puzzles,1586794092
19739,2232,psychological,1586793841
19739,2232,psychology,1586794062
19739,2232,survival horror,1586794082
19739,2232,suspenseful,1586794100
19739,2232,twist,1586794091
19739,2232,unique story,1586794071
19739,2232,weird,1586794064
19739,2359,funny,1586852746
19739,2359,heartwarming,1586852747
19739,2359,Ireland,1586852741
19739,2359,Irish,1586852745
19739,2359,quirky,1586852743
19739,2359,social commentary,1586852773
19739,2359,social satire,1586852777
19739,2359,town vs. country,1586852764
19739,2360,dialogue driven,1586791307
19739,2360,dogma 95,1586791320
19739,2360,dysfunctional family,1586791305
19739,2360,family,1586791303
19739,2360,family reunion,1586791324
19739,2360,poignant,1586791312
19739,2360,psychological,1586791326
19739,2360,Thomas Vinterberg,1586791316
19739,2918,1980s,1586795580
19739,2918,coming of age,1586795579
19739,2918,high school,1586795583
19739,2918,Matthew Broderick,1586795577
19739,2918,teen,1586795589
19739,2931,affectionate,1586790313
19739,2931,bittersweet,1586790314
19739,2931,Emir Kusturica,1586790310
19739,2931,magical realism,1586790316
19739,3060,awesome soundtrack,1586850839
19739,3060,cult film,1586850823
19739,3060,Dublin,1586850815
19739,3060,Ireland,1586850821
19739,3060,Irish,1586850834
19739,3060,musicians,1586850819
19739,3060,quirky,1586850828
19739,3060,rhythm & blues,1586850830
19739,3160,bleak,1586795843
19739,3160,coincidences,1586795833
19739,3160,cynical,1586795838
19739,3160,ensemble cast,1586795830
19739,3160,great soundtrack,1586795841
19739,3160,heavy,1586795846
19739,3160,melancholy,1586795830
19739,3160,mindfuck,1586795836
19739,3160,multiple storylines,1586795830
19739,3160,relationships,1586795853
19739,3267,cult film,1586850980
19739,3267,directorial debut,1586850971
19739,3267,low budget,1586850967
19739,3272,Harvey Keitel,1586791831
19739,3831,British,1586852824
19739,3831,England,1586852814
19739,3831,hoodlum,1586852831
19739,3831,United Kingdom,1586852819
19739,4226,amnesia,1586792030
19739,4226,backwards,1586792046
19739,4226,brain teaser,1586791993
19739,4226,captivating,1586792052
19739,4226,Carrie-Anne Moss,1586791987
19739,4226,cerebral,1586792027
19739,4226,Christopher Nolan,1586792012
19739,4226,complex,1586792042
19739,4226,complicated,1586791916
19739,4226,complicated plot,1586792010
19739,4226,cryptic,1586791995
19739,4226,cult film,1586792024
19739,4226,dreamlike,1586792018
19739,4226,genius,1586792004
19739,4226,good plot twists,1586792000
19739,4226,great ending,1586792021
19739,4226,Guy Pearce,1586792036
19739,4226,identity,1586792039
19739,4226,investigation,1586792050
19739,4226,mind bending,1586791998
19739,4226,mindfuck,1586791914
19739,4226,mystery,1586791917
19739,4226,neo-noir,1586791990
19739,4226,nonlinear,1586791909
19739,4226,original,1586791997
19739,4226,paranoid,1586792034
19739,4226,psychological,1586791913
19739,4226,psychological thriller,1586791991
19739,4226,reverse timeline,1586792049
19739,4226,story,1586792055
19739,4226,storytelling,1586792026
19739,4226,stylized,1586791920
19739,4226,suspense,1586792002
19739,4226,tense,1586792022
19739,4226,time loop,1586792008
19739,4226,twist ending,1586791910
19739,4226,twists & turns,1586792014
19739,4226,unique story,1586791981
19739,4336,tense,1586791655
19739,4546,better than the american version,1586791544
19739,4546,devastating,1586791422
19739,4546,disturbing,1586791420
19739,4546,eerie,1586791563
19739,4546,emotionally complex,1586791608
19739,4546,enigmatic,1586791568
19739,4546,intelligent,1586791594
19739,4546,macabre,1586791560
19739,4546,menacing,1586791570
19739,4546,psychological,1586791586
19739,4546,roadhouse,1586791552
19739,4546,suspenseful,1586791550
19739,4546,thriller,1586791548
19739,4552,atmospheric,1586792526
19739,4552,body horror,1586792472
19739,4552,cyberpunk,1586792470
19739,4552,dystopia,1586792476
19739,4552,experimental,1586792493
19739,4552,foreign,1586793188
19739,4552,foreign film,1586793184
19739,4552,foreign language,1586793199
19739,4552,grainy,1586792531
19739,4552,gritty,1586792488
19739,4552,hallucinatory,1586792473
19739,4552,japanese cyberpunk,1586792487
19739,4552,practical effects,1586792508
19739,4552,surreal,1586792468
19739,4552,visually stunning,1586792490
19739,4552,weird japan,1586792497
19739,4973,atmospheric,1586795364
19739,4973,beautifully filmed,1586795353
19739,4973,child-like protagonist,1586795415
19739,4973,coming of age,1586795394
19739,4973,cult film,1586795380
19739,4973,cute couples,1586795417
19739,4973,fairy tale,1586795375
19739,4973,FANTASY LIFE,1586795427
19739,4973,feel-good,1586795356
19739,4973,France,1586795382
19739,4973,French,1586795368
19739,4973,french movie,1586795387
19739,4973,imagination,1586795378
19739,4973,international,1586795422
19739,4973,modern fantasy,1586795392
19739,4973,narrated,1586795390
19739,4973,quirky,1586795354
19739,4973,quirky romantic,1586795396
19739,4973,romantic but not cheesy,1586795385
19739,4973,stylized,1586795361
19739,4973,surreal,1586795357
19739,4973,vibrant,1586795412
19739,4973,visually appealing,1586795367
19739,5291,Akira Kurosawa,1586795263
19739,5291,black and white,1586795269
19739,5291,multiple perspectives,1586795276
19739,5291,multiple storylines,1586795262
19739,5291,nonlinear,1586795265
19739,5291,surreal,1586795271
19739,5291,Toshiro Mifune,1586795274
19739,5574,action,1586850569
19739,5574,bad acting,1586850580
19739,5574,car chase,1586850571
19739,5574,France,1586850586
19739,5574,Jason Statham,1586850567
19739,5574,Luc Besson,1586850573
19739,6214,constantly rotating filming,1586791868
19739,6214,controversial,1586794197
19739,6214,cruelty,1586794169
19739,6214,dark,1586791872
19739,6214,disturbing,1586791853
19739,6214,extreme violence,1586794158
19739,6214,graphic violence,1586794155
19739,6214,hard to watch,1586794200
19739,6214,mindfuck,1586791857
19739,6214,Monica Bellucci,1586791866
19739,6214,nonlinear,1586791859
19739,6214,reverse timeline,1586791856
19739,6214,social commentary,1586794217
19739,6214,thought-provoking,1586794202
19739,6214,unique,1586791869
19739,6214,visually creative,1586794177
19739,7234,in love with enemy,1586790368
19739,7234,melancholy,1586790366
19739,7234,poverty,1586790373
19739,7234,road movie,1586790364
19739,7234,tragic,1586790376
19739,7234,unsociability,1586790370
19739,7371,art house,1586791017
19739,7371,artsy,1586791013
19739,7371,Community Laws,1586791029
19739,7371,cult film,1586791015
19739,7371,disturbing,1586791005
19739,7371,experimental,1586791007
19739,7371,Groundbreaking,1586791031
19739,7371,literary,1586791079
