userId,movieId,tag,timestamp
22,26479,Kevin Kline,1583038886
22,79592,misogyny,1581476297
22,247150,acrophobia,1622483469
34,2174,music,1249808064
34,2174,weird,1249808102
34,8623,Steve Martin,1249808497
55,5766,the killls and the score,1319322078
58,7451,bullying,1672551536
58,7451,clique,1672551510
58,7451,coming of age,1672551502
58,7451,gossip,1672551527
58,7451,high school,1672551496
58,7451,teen movie,1672551500
58,49272,'60s feel,1672551430
58,49272,007,1672551409
58,49272,action,1672551403
58,49272,assassin,1672551425
58,49272,bittersweet,1672551432
58,49272,casino,1672551423
58,49272,Daniel Craig,1672551407
58,49272,elegant,1672551427
58,49272,espionage,1672551402
58,49272,Eva Green,1672551420
58,49272,exciting,1672551426
58,49272,gambling,1672551415
58,49272,James Bond,1672551401
58,49272,Judi Dench,1672551429
58,49272,London,1672551436
58,49272,Mads Mikkelsen,1672551422
58,49272,parkour,1672551417
58,49272,poker,1672551410
58,49272,spies,1672551413
58,49272,spy,1672551412
58,49272,stunts,1672551438
58,49272,suspense,1672551456
58,49272,Thriller,1672551419
58,61132,fake trailers,1672551609
58,61132,funny,1672551604
58,61132,insanity,1672551616
58,61132,irreverent,1672551618
58,61132,Jack Black,1672551588
58,61132,jungle,1672551611
58,61132,low-brow humor,1672551631
58,61132,Matthew McConaughey,1672551614
58,61132,method acting,1672551625
58,61132,movie business,1672551612
58,61132,movie within a movie,1672551606
58,61132,parody,1672551601
58,61132,Robert Downey Jr.,1672551589
58,61132,satire,1672551597
58,61132,Vietnam War,1672551608
58,61132,war filmmaking,1672551628
58,63113,007,1672551214
58,63113,007 (series),1672551206
58,63113,action,1672551201
58,63113,assassin,1672551223
58,63113,Daniel Craig,1672551199
58,63113,espionage,1672551204
58,63113,James Bond,1672551197
58,63113,Judi Dench,1672551212
58,63113,realistic action,1672551219
58,63113,secret service,1672551203
58,63113,spy,1672551208
58,63113,stylish,1672551210
58,96079,007 (series),1672551274
58,96079,action,1672551255
58,96079,Adventure,1672551337
58,96079,beautiful cinematography,1672551271
58,96079,beautifully filmed,1672551260
58,96079,Ben Wishaw,1672551296
58,96079,chase scenes,1672551333
58,96079,cinematography,1672551262
58,96079,Daniel Craig,1672551263
58,96079,dark,1672551267
58,96079,espionage,1672551286
58,96079,humor,1672551290
58,96079,James Bond,1672551253
58,96079,Judi Dench,1672551280
58,96079,London,1672551269
58,96079,nostalgic,1672551285
58,96079,plot,1672551298
58,96079,psychological,1672551276
58,96079,sad ending,1672551283
58,96079,Scotland,1672551272
58,96079,shanghai,1672551335
58,96079,spies,1672551265
58,96079,spy,1672551282
58,96079,Thriller,1672551278
