userId,movieId,tag,timestamp
147560,79860,based on a true story,1654445351
147560,79860,closeted homosexual,1654445480
147560,79860,diabetes,1654445393
147560,79860,escape,1654445534
147560,79860,experiment,1654445416
147560,79860,group pressure,1654445564
147560,79860,group psychology,1654445576
147560,79860,humiliation,1654445760
147560,79860,money,1654445501
147560,79860,nazi as good guy,1654445408
147560,79860,neo-nazi,1654445364
147560,79860,pacifist,1654445443
147560,79860,peer pressure,1654445570
147560,79860,prison,1654445390
147560,79860,prison rape,1654445491
147560,79860,prison riot,1654445496
147560,79860,psychology,1654445413
147560,79860,rape,1654445487
147560,79860,regret,1654445453
147560,79860,repentant,1654445449
147560,79860,repression,1654445474
147560,79860,social commentary,1654445398
147560,79860,Stanford Prison Experiment,1654445675
147560,79860,tattoo,1654445588
147560,79860,underdeveloped characters,1654445439
147560,79860,uniform,1654445755
147560,79860,Violence,1654445360
147560,79860,violence in america,1654445356
147560,80424,colonialism,1592152493
147560,80424,Confederate,1592152504
147560,80424,cook,1592152549
147560,80424,desert,1592152518
147560,80424,engineer,1592152447
147560,80424,guerrilla,1592152708
147560,80424,indians,1592152534
147560,80424,Lakota,1592152472
147560,80424,landscape,1592152526
147560,80424,outlaw,1592152449
147560,80424,rivalry,1592152484
147560,80424,Sioux,1592152468
147560,80424,telegraph,1592152464
147560,80424,western,1592152479
147560,80566,fireworks,1287848533
147560,80566,Peñíscola,1287848533
147560,80566,rocket,1287848533
147560,81061,Chicago,1513424800
147560,81061,dance,1513424794
147560,81061,disability,1513424881
147560,81061,lameness,1513424887
147560,81061,lawyer,1513424751
147560,81061,Mob,1513424744
147560,81061,redemption,1513424778
147560,81061,Robert Taylor,1513424811
147560,81102,baptism,1681773276
147560,81102,bribery,1681773259
147560,81102,bullfight,1681773339
147560,81102,Cantinflas,1681773418
147560,81102,card playing,1681773310
147560,81102,catholic church,1681773261
147560,81102,catholic priest,1681773270
147560,81102,father-son relationship,1681773294
147560,81102,fiance fiancee relationship,1681773304
147560,81102,fiesta,1681773321
147560,81102,gambling,1681773399
147560,81102,liquor,1681773315
147560,81102,little town,1681773264
147560,81102,local rich,1681773388
147560,81102,mariachi band,1681773330
147560,81102,modernization,1681773368
147560,81102,priest,1681773273
147560,81102,rancher,1681773394
147560,81102,sermon,1681773373
147560,81355,Open Culture,1621379855
147560,81427,americans save the world,1326155518
147560,81427,Bucharest,1326155423
147560,81427,house,1326155546
147560,81427,Nudity (Topless),1326155478
