aecf0f7043ad49add67adc426040077df8f949aa,SOAFTRR12AF72A8D4D,4
aecf0f7043ad49add67adc426040077df8f949aa,SOKYUMV12AB0183408,3
aecf0f7043ad49add67adc426040077df8f949aa,SOIOZPV12A58A7880B,1
aecf0f7043ad49add67adc426040077df8f949aa,SOEOAGD12A8C135467,11
96019aab960d47fb5fab474f783c73d48087be10,SOUBKMI12AB0188B43,6
96019aab960d47fb5fab474f783c73d48087be10,SOMYORS12A58A7B708,1
96019aab960d47fb5fab474f783c73d48087be10,SOWOIAF12AB0188196,7
96019aab960d47fb5fab474f783c73d48087be10,SOAXGDH12A8C13F8A1,1
96019aab960d47fb5fab474f783c73d48087be10,SONLUQI12A6D4FABFA,1
96019aab960d47fb5fab474f783c73d48087be10,SOPAYPV12AB017DB0C,1
96019aab960d47fb5fab474f783c73d48087be10,SOIHERL12AB0188197,7
96019aab960d47fb5fab474f783c73d48087be10,SOZGSXE12AB0185C68,1
96019aab960d47fb5fab474f783c73d48087be10,SOXWYZP12AF72A42A6,1
96019aab960d47fb5fab474f783c73d48087be10,SOXPFLM12A8AE48C50,1
96019aab960d47fb5fab474f783c73d48087be10,SOLVBIR12AF72AB6DC,1
96019aab960d47fb5fab474f783c73d48087be10,SOTCSTU12AB0185118,7
9231583444e8c0f521cc00b47147640fac9e2c60,SOMKPKZ12A8C13BACF,2
9231583444e8c0f521cc00b47147640fac9e2c60,SOQDJPZ12AB017A896,3
9231583444e8c0f521cc00b47147640fac9e2c60,SOHYSXA12AB0186704,1
9231583444e8c0f521cc00b47147640fac9e2c60,SOHTKMO12AB01843B0,3
9231583444e8c0f521cc00b47147640fac9e2c60,SORZCTH12A6D4FB0BD,1
9231583444e8c0f521cc00b47147640fac9e2c60,SOGOSHO12AB0184D38,3
9231583444e8c0f521cc00b47147640fac9e2c60,SOQSTMS12A58A7AC66,3
9231583444e8c0f521cc00b47147640fac9e2c60,SOMBZIP12AB0184DFA,1
9231583444e8c0f521cc00b47147640fac9e2c60,SOFIFSN12A8C13BF53,1
9231583444e8c0f521cc00b47147640fac9e2c60,SOVYTXK12AB01800F5,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SODQOIY12A6D4FBAF4,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOLYUVD12A6D4FBAE3,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOTUXBM12A8C140DB6,2
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOSPNRQ12AB018DD57,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SORCMHW12A6D4F756B,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOJUYSA12AB01837F8,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOBKHJL12AB017D01D,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOEGIYH12A6D4FC0E3,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOQQJLA12A8C141ADA,4
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOKHOJR12A8C14229D,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOFYELQ12A6D4FBE9E,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOOOEJL12A6D4FB43A,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOAKPMX12AB018193B,5
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOYCXBA12A6701E35B,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOFLJQZ12A6D4FADA6,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOBJMRV12A6D4FAB28,2
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOJGYJI12A58A7DBCC,1
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOXLBUE12A8C143C42,70
bb2ae7e7d43f2e7c9d80172c1d754886cdcfca4a,SOAUWYT12A81C206F1,1
