d88d9c7c97a2af26629bd069618f3b2fc03952ff,SOLHVKO12A58A7F6D4,1
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOKLRPJ12A8C13C3FE,1
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOLFXKT12AB017E3E0,2
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOTGIKV12AB0182176,58
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SODJUYA12A6D4F7881,5
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOCRRJX12A6701D96A,24
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SORKJDN12A6701DB1E,8
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOCVJVC12A67FFB40C,1
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOIRKFJ12A6701EF18,6
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOQWUOO12AB017E77D,35
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOOLKLP12AF729D959,27
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOTAAHZ12AB0189432,27
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOTHUTZ12A6D4F7A7B,2
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOCPDKG12A67AE16F5,12
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOECTGX12A6310E233,3
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOEWLGE12A6D4F835B,1
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOXKOIY12A8C13C1EA,1
b805afa1728e15d9c1c4bfa37968d6cddda5b2c1,SOUCMUI12AB018C0C6,11
e95d2946b539904edfd4dfd8144b93d42116243e,SOIQNZM12A58A7A883,2
e95d2946b539904edfd4dfd8144b93d42116243e,SOYWHPF12AB0181039,29
e95d2946b539904edfd4dfd8144b93d42116243e,SOXYXAF12A58A78282,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOHEGSJ12AB0183790,5
e95d2946b539904edfd4dfd8144b93d42116243e,SOCIJIL12A8C13E3FD,18
e95d2946b539904edfd4dfd8144b93d42116243e,SOYWTAN12AB017D2CE,4
e95d2946b539904edfd4dfd8144b93d42116243e,SODSACQ12AB017D2D5,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOIGJXR12A8C13E403,31
e95d2946b539904edfd4dfd8144b93d42116243e,SOWFFMX12A81C1FE07,3
e95d2946b539904edfd4dfd8144b93d42116243e,SOXQTCA12A6D4F65C9,5
e95d2946b539904edfd4dfd8144b93d42116243e,SOHXPCW12A58A806D5,25
e95d2946b539904edfd4dfd8144b93d42116243e,SOVFFSK12A6BD55C96,4
e95d2946b539904edfd4dfd8144b93d42116243e,SOIVODI12A8C1415F0,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOEHKOF12AB0182EA1,7
e95d2946b539904edfd4dfd8144b93d42116243e,SOTYSZR12A6701F2CD,2
e95d2946b539904edfd4dfd8144b93d42116243e,SOKEROD12A8C1414E5,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOAHXBQ12A6701F439,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOLTSGU12A8C13BFE5,1
e95d2946b539904edfd4dfd8144b93d42116243e,SOOPMWI12A8C13E3F5,18
e95d2946b539904edfd4dfd8144b93d42116243e,SOWXQUJ12AF72AB5DA,5
ab30db5c3a9f5423f13822400cba92dbe944fe39,SOKHXYG12A8C140CB6,1
ab30db5c3a9f5423f13822400cba92dbe944fe39,SOEQCMA12AB01891C5,2
ab30db5c3a9f5423f13822400cba92dbe944fe39,SOOQFQE12AB0180901,2
ab30db5c3a9f5423f13822400cba92dbe944fe39,SOFTWWH12AB017AD0E,2
ab30db5c3a9f5423f13822400cba92dbe944fe39,SOOMXCK12AB018A18B,1
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SORASYQ12A8C13600D,1
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOVMGAJ12AB0181580,5
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOUYKXJ12AAF3B26FA,1
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SORAJPJ12AB017E057,2
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOOCVAY12A6D4F8385,1
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOZQXSZ12AB01811A3,3
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOVSYEM12A6D4FB52F,1
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOPJLFV12A6701C797,4
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOXACAQ12AB0189D70,3
4ba3121a6b3cfda45442d2cb3a93352026cac27c,SOOXLIG12AB0185803,81
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOFQKFX12A8C1468ED,5
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOYSWHI12AAA8C5BFD,1
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOOMEIY12AB0182532,12
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOAFTRR12AF72A8D4D,1
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOKMHKY12AF72AB079,7
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOGFDXO12A8C14065F,4
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOKBYRL12A58A7D8F9,1
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SONYBWB12A8C137FB7,1
9e7d6ccb9f4b91ba3b518058332088aa7b928a54,SOXKOIY12A8C13C1EA,3
ba64735c145ec9cd6c3ea14187a28feebc738968,SOOFLAX12A6BD5469E,6
ba64735c145ec9cd6c3ea14187a28feebc738968,SOVNCCZ12A8C136566,24
ba64735c145ec9cd6c3ea14187a28feebc738968,SOLWRZI12A6D4FC4F0,1
ba64735c145ec9cd6c3ea14187a28feebc738968,SOFOZKT12AB01875D5,15
ba64735c145ec9cd6c3ea14187a28feebc738968,SOICZOV12A8C13C88C,36
935fab039fc37e9af7cfe14b84265d790731e28d,SONLSEV12A6702077A,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOYGHUM12AB018139C,4
935fab039fc37e9af7cfe14b84265d790731e28d,SOIZYSO12A58A7BA28,2
935fab039fc37e9af7cfe14b84265d790731e28d,SOJXGZM12A8C132BD8,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOVRQJC12AB0187D08,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOXJOZG12AB017E5E1,2
935fab039fc37e9af7cfe14b84265d790731e28d,SOJYVPY12A8C1442FA,2
935fab039fc37e9af7cfe14b84265d790731e28d,SOAXGDH12A8C13F8A1,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOTJSCD12A8C14093B,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOLMPPK12AF72A9394,2
935fab039fc37e9af7cfe14b84265d790731e28d,SOVQXIC12A6D4FB090,1
935fab039fc37e9af7cfe14b84265d790731e28d,SOSCQYS12AB01823C2,1
f996c1753a771af5dfaa94b313c04577a92c96c7,SOFSJBL12AB0188AF8,1
f996c1753a771af5dfaa94b313c04577a92c96c7,SOVWYTV12A58A7F23F,1
f996c1753a771af5dfaa94b313c04577a92c96c7,SOGBKOH12AB0188B09,1
f996c1753a771af5dfaa94b313c04577a92c96c7,SOGLMWX12A8C142655,1
